name,brand,price,fret-amount,string-amount,scale,body,body-material
JACKSON JS32 Kelly Ferrari Red,JACKSON,68.0,24,6,26.5,Superstrat,ольха
JACKSON JS32-7 Dinky DKA Snow White,JACKSON,80.0,24,6,26.5,Superstrat,тополь
JACKSON JS32 King V Black & White,JACKSON,73.0,22,6,24.5,Modern stat,красное дерево
JACKSON JS32 Randy Rhoads Ivory,JACKSON,77.0,24,6,25.5,Stratocaster,клён
JACKSON JS22L Dinky DKA LH Black,JACKSON,41.0,24,6,24.5,Superstrat,клён
TAYLOR T3 BLACK,TAYLOR,425.0,22,6,24.875,Superstrat,клён
GIBSON 2019 LES PAUL MODERN SPARKLING BURGUNDY TOP,GIBSON,584.0,22,6,24.75,Les paul,красное дерево
GIBSON 2019 LES PAUL CLASSIC TRANSLUCENT CHERRY,GIBSON,447.0,24,6,24.75,Les paul,красное дерево
GIBSON SG MODERN BLUEBERRY FADE,GIBSON,428.0,24,6,24.75,Sg,красное дерево
GIBSON Les Paul Standard 50s P-90 Goldtop,GIBSON,525.0,22,6,24.75,Les paul,красное дерево
FENDER HYBRID Telecaster MN INDIGO,FENDER,179.0,24,6,25.5,Telecaster,ольха
FENDER VINTERA '50s Telecaster Modified Daphne Blue,FENDER,179.0,24,6,25.5,Stratocaster,ольха
FENDER VINTERA '60s Telecaster Bigsby 3-Color Sunburst,FENDER,179.0,24,6,25.5,Stratocaster,ольха
FENDER VINTERA '50s Stratocaster Modified 2-Color Sunburst,FENDER,179.0,24,6,25.5,Modern stat,ольха
CHARVEL Pro-Mod DK24 HH 2PT Satin Burgundy Mist,CHARVEL,176.0,22,6,24.5,Stratocaster,ольха
EVH 5150 SERIES Quilt Maple Blue Burst,EVH,195.0,22,6,24.5,Modern stat,ольха
JACKSON X Adrian Smith San Dimas MN Snow White,JACKSON,104.0,22,6,25.5,Modern stat,липа
GRETSCH G5622T Electromatic Center Block Dark Cherry Metallic,GRETSCH,147.0,24,6,24.6,Modern stat,клён
GRETSCH G5622T Electromatic Center Block Aspen Green,GRETSCH,147.0,24,6,24.6,Superstrat,клён
GRETSCH G5622T Electromatic Center Block Imperial Stain,GRETSCH,129.0,22,6,24.6,Modern stat,клён
GRETSCH G5232T Electromatic Double Jet FT Midnight Sapphire,GRETSCH,109.0,22,6,24.6,Stratocaster,красное дерево
FENDER American Ultra Stratocaster RW Ultraburst,FENDER,329.0,22,6,25.5,Stratocaster,ольха
FENDER American Ultra Stratocaster MN Cobra Blue,FENDER,329.0,24,6,26.5,Modern stat,ольха
FENDER American Ultra Telecaster RW Arctic Pearl,FENDER,331.0,24,6,25.5,Stratocaster,клён
FENDER American Ultra Telecaster MN Ultraburst,FENDER,331.0,22,6,25.5,Stratocaster,ольха
FENDER PLAYER Stratocaster MN Capri Orange,FENDER,114.0,24,6,25.5,Superstrat,ольха
FENDER PLAYER Stratocaster PF Silver,FENDER,114.0,24,6,25.5,Stratocaster,ольха
FENDER PLAYER Stratocaster HSS MN Silver,FENDER,124.0,22,6,25.5,Modern stat,ольха
FENDER PLAYER Stratocaster HSS PF Capri Orange,FENDER,124.0,22,6,25.5,Superstrat,ольха
FENDER PLAYER Telecaster HH PF Silver,FENDER,124.0,24,6,25.5,Superstrat,ольха
Fernandes TEJ-STD SH SW,Fernandes,49.99,24,6,25.5,Superstrat,ольха
Fernandes RX08 MTR,Fernandes,39.99,24,6,25.5,Superstrat,ольха
IBANEZ RG5170G-SVF,IBANEZ,246.0,24,6,25.5,Modern stat,липа
IBANEZ AZ2204B-BK,IBANEZ,228.0,24,6,25.5,Stratocaster,ольха
,,,24,6,25.5,Modern stat,клён
,,,24,6,24.5,Stratocaster,красное дерево
,,,24,6,24.5,Stratocaster,тополь
,,,22,6,24.5,Superstrat,красное дерево
,,,22,6,24.5,Superstrat,красное дерево
ZOMBIE EDG - 45 / RVM,ZOMBIE,13.62,24,6,25.5,Stratocaster,орех
IBANEZ RGA42HPT-LBM,IBANEZ,113.0,24,6,26.5,Stratocaster,ньятон
IBANEZ SA460QMW-TQB,IBANEZ,68.0,24,6,25.5,Superstrat,окуме
DEAN RZR DB F CBK,DEAN,91.559,24,6,24.5,Superstrat,клён
DEAN DBDF,DEAN,125.068,22,6,24.5,Modern stat,ольха
DEAN BOCA12 CBK,DEAN,81.598,24,6,25.5,Modern stat,красное дерево
DEAN C380F TBK Custom 380,DEAN,67.46,22,6,24.5,Superstrat,клён
DEAN C380F TAB,DEAN,67.46,22,6,26.5,Stratocaster,клён
FENDER AM ORIG 70S TELE CUSTOM MN MOC,FENDER,260.0,22,6,25.5,Stratocaster,ольха
FENDER AM ORIG 50S STRAT MN INS,FENDER,260.0,24,6,25.5,Modern stat,ольха
FENDER AM ORIG 60S JAZZMASTER RW IBM,FENDER,267.0,24,6,25.5,Modern stat,ольха
FENDER PLAYER Lead II MN Black,FENDER,114.0,22,6,25.5,Stratocaster,ольха
FENDER PLAYER Lead II PF Crimson Red Transparent,FENDER,115.0,22,6,25.5,Modern stat,ольха
FENDER PLAYER Lead III MN Sienna Sunburst,FENDER,119.0,24,6,25.5,Modern stat,ольха
FENDER PLAYER Lead III PF Olympic White,FENDER,118.0,22,6,25.5,Stratocaster,ольха
FENDER PLAYER Lead III PF Metallic Purple,FENDER,119.0,22,6,25.5,Modern stat,ольха
FENDER MUSTANG PF Firemist Gold,FENDER,123.0,24,6,25.5,Modern stat,ольха
FENDER MUSTANG BASS PJ PF Aged Natural,FENDER,128.0,22,6,24.5,Superstrat,ольха
GIBSON ES-335 Vintage Ebony,GIBSON,642.0,24,6,25.5,Modern stat,красное дерево
GIBSON Slash Les Paul Appetite Burst,GIBSON,584.0,24,6,24.5,Superstrat,тополь
EPIPHONE Les Paul Classic Worn Heritage Cherry Sunburst,EPIPHONE,95.0,24,6,24.75,Superstrat,красное дерево
EPIPHONE SG Muse Pearl White Metallic,EPIPHONE,100.0,22,6,25.5,Superstrat,тополь
EPIPHONE SG Muse Radio Blue Metallic,EPIPHONE,100.0,22,6,24.75,Superstrat,красное дерево
EPIPHONE SG Muse Smoked Almond Metallic,EPIPHONE,94.0,22,6,26.5,Superstrat,ольха
FENDER LTD ED AM PRO TELE ROSE ATO,FENDER,303.0,24,6,24.5,Modern stat,ольха
VOX SDC-1 MINI RD,VOX,26.9,24,6,18.75,Stratocaster,тополь
VOX SDC-1 MINI WH,VOX,26.9,22,6,25.5,Superstrat,тополь
GRETSCH G2210 Streamliner Junior Jet Club Vintage White,GRETSCH,55.0,22,6,25.5,Superstrat,тополь
FENDER SQUIER Classic Vibe 50s Telecaster MN Butterscotch Blonde,FENDER,63.0,24,6,25.5,Modern stat,тополь
FENDER SQUIER Classic Vibe Starcaster MN Natural,FENDER,65.0,24,6,25.5,Superstrat,красное дерево
FENDER Limited Edition 70th Anniversary Broadcaster Time Capsule,FENDER,575.0,22,6,26.5,Superstrat,клён
FENDER 1958 Stratocaster Journeyman Relic,FENDER,523.0,22,6,24.5,Superstrat,ольха
JACKSON PRO Dinky DK Modern EverTune 7 Primer Gray,JACKSON,280.0,24,6,25.5,Modern stat,красное дерево
GRETSCH G5230T Electromatic Jet FT Cadillac Green,GRETSCH,109.0,24,6,26.5,Superstrat,тополь
GRETSCH G5230T-N13 Electromatic Jet NICK13 Black,GRETSCH,110.0,22,6,24.5,Stratocaster,ольха
FENDER American PRO II Stratocaster RW Dark Night,FENDER,259.0,22,6,24.5,Stratocaster,тополь
FENDER American PRO II Telecaster MN Miami Blue,FENDER,259.0,22,6,25.5,Stratocaster,тополь
FENDER American PRO II Jazzmaster RW Dark Night,FENDER,274.0,22,6,24.5,Superstrat,тополь
AF2000-BS,AF2000-BS,271.0,24,6,25.5,Modern stat,красное дерево
Godin 041602 A6 Baritone Ultra Burnt Umber,Godin,161.82,22,6,26.5,Stratocaster,тополь
Godin 046881 Montreal Premiere Ltd Desert Green w/Bigsby,Godin,213.75,24,6,24.5,Stratocaster,клён
Godin 047819 5th Ave Uptown T-Armond Havana Burst,Godin,213.31,24,6,25.5,Superstrat,красное дерево
Godin 047802 5th Ave Uptown Custom Havana Brown,Godin,206.51,24,6,25.5,Stratocaster,ольха
Godin 047826 5th Ave Night Club Indigo Blue,Godin,229.52,24,6,25.5,Stratocaster,клён
Godin 037728 5th Avenue Kingpin P90 Cognac Burst,Godin,100.8,24,6,26.5,Modern stat,ольха
FENDER ROAD WORN 50S TELE VBL,FENDER,198.0,24,6,24.5,Modern stat,клён
IBANEZ AS53-TRF,IBANEZ,42.0,24,6,24.5,Modern stat,тополь
RG652AHMFX-RPB,RG652AHMFX-RPB,160.0,24,6,25.5,Superstrat,тополь
IBANEZ AS93FML-VLS,IBANEZ,92.0,24,6,26.5,Stratocaster,красное дерево
VOX BOBCAT S66,VOX,176.0,22,6,25.5,Modern stat,тополь
Schecter BANSHEE-6 EXTREME BCHB,Schecter,53.204,24,6,25.5,Superstrat,клён
Schecter DAMIEN ELITE-8 CRED L/H,Schecter,66.56,22,6,24.5,Modern stat,тополь
Schecter S-II PLATINUM SSV,Schecter,89.958,22,6,26.5,Modern stat,красное дерево
Schecter SGR 006 FR BLK,Schecter,23.485,22,6,24.5,Stratocaster,красное дерево
Schecter SGR 006 FR MSBK,Schecter,23.485,24,6,24.5,Superstrat,ольха
G&L Tribute ASAT Classic Bluesboy Semi-Hollow Blonde Jatoba,G&L,74.8,24,6,26.5,Modern stat,клён
G&L Tribute ASAT Classic Bluesboy Semi-Hollow Natural Ash MP,G&L,93.6,24,6,26.5,Modern stat,ольха
G&L Tribute ASAT Classic Butterscotch Blonde MP,G&L,68.2,22,6,26.5,Stratocaster,клён
G&L Tribute ASAT Special Irish Ale Jatoba,G&L,66.0,22,6,25.5,Stratocaster,клён
G&L Tribute ASAT Special Surf Green MP,G&L,66.0,22,6,24.5,Superstrat,клён
G&L Tribute Doheny Surf Green Jatoba,G&L,74.8,22,6,24.5,Superstrat,клён
G&L Tribute Legacy HB 3-Tone Sunburst MP,G&L,85.5,22,6,25.5,Modern stat,ольха
G&L Tribute Legacy L/H 3-Tone Sunburst RW,G&L,68.2,22,6,26.5,Superstrat,красное дерево
G&L Tribute S-500 L/H Tobacco Sunburst MP,G&L,74.8,22,6,26.5,Stratocaster,клён
G&L Tribute Superhawk Deluxe Blueburst FMT,G&L,74.8,22,6,25.5,Superstrat,клён
PRS 2019 SE TREMONTI CUSTOM GREY BLACK,PRS,82.5,22,6,25.5,Stratocaster,клён
PRS SE 245 VINTAGE SUNBURST,PRS,77.0,22,6,26.5,Modern stat,красное дерево
PRS SE CUSTOM 24 EXOTIC TOP POPLAR BURL WHALE BLUE,PRS,88.0,24,6,26.5,Modern stat,ольха
PRS SE CUSTOM 24 L/H CHARCOAL BURST,PRS,86.0,22,6,26.5,Superstrat,клён
PRS SE CUSTOM 24 L/H VINTAGE SUNBURST,PRS,86.0,24,6,26.5,Superstrat,тополь
PRS SE HOLLOWBODY STD FIRE RED,PRS,96.5,22,6,24.5,Modern stat,красное дерево
PRS SE HOLLOWBODY STD MCCARTY TOBACCO,PRS,96.5,24,6,26.5,Stratocaster,ольха
PRS SE SANTANA SINGLECUT TREM EGYPTIAN GOLD,PRS,82.5,22,6,26.5,Stratocaster,тополь
PRS SE STARLA ANTIQUE WHITE,PRS,71.5,22,6,26.5,Stratocaster,ольха
PRS SE STARLA FROST METALLIC GREEN,PRS,99.0,24,6,24.5,Modern stat,ольха
G&L FD ASAT Classic Bluesboy 3-Tone Sunburst MP,G&L,210.0,22,6,26.5,Superstrat,ольха
G&L FD ASAT Classic Bluesboy Blueburst CR,G&L,210.0,24,6,25.5,Modern stat,тополь
G&L FD ASAT Classic Fullerton Red CR,G&L,182.0,24,6,24.5,Modern stat,клён
G&L FD ASAT Classic Clear Orange MP,G&L,182.0,22,6,25.5,Superstrat,клён
G&L FD ASAT Special 3-Tone Sunburst CR,G&L,220.5,22,6,24.5,Stratocaster,ольха
G&L FD ASAT Special Fullerton Red CR,G&L,185.0,22,6,26.5,Modern stat,тополь
G&L FD ASAT Special Old School Tobacco Sunburst CR,G&L,182.0,22,6,24.5,Modern stat,ольха
G&L FD ASAT Special Old School Tobacco Sunburst MP,G&L,182.0,24,6,24.5,Superstrat,ольха
G&L FD Comanche Himalayan Blue CR,G&L,284.0,24,6,26.5,Stratocaster,клён
G&L FD Comanche Vintage Natural MP,G&L,213.0,24,6,24.5,Superstrat,тополь
G&L FD Doheny 3-Tone Sunburst CR,G&L,210.0,22,6,26.5,Superstrat,тополь
G&L FD Doheny Blonde CR,G&L,210.0,22,6,26.5,Superstrat,красное дерево
G&L FD Legacy 3-Tone Sunburst CR,G&L,220.5,24,6,25.5,Superstrat,клён
G&L FD Legacy 3-Tone Sunburst MP,G&L,220.5,24,6,24.5,Superstrat,ольха
G&L FD Legacy HB Jet Black CR,G&L,220.5,24,6,26.5,Modern stat,тополь
G&L FD Legacy Old School Tobacco MP,G&L,182.0,24,6,26.5,Stratocaster,красное дерево
G&L FD Legacy Surf Green CR,G&L,220.5,24,6,24.5,Stratocaster,тополь
G&L FD Legacy Surf Green CR,G&L,182.0,24,6,26.5,Stratocaster,тополь
G&L FD S-500 Blueburst CR,G&L,195.0,24,6,25.5,Modern stat,красное дерево
G&L FD S-500 Blueburst MP,G&L,215.0,24,6,26.5,Superstrat,клён
G&L FD S-500 Old School Tobacco MP,G&L,195.0,24,6,26.5,Modern stat,ольха
PRS S2 CUSTOM 22 DARK CHERRY SUNBURST,PRS,204.6,24,6,24.5,Stratocaster,ольха
PRS S2 CUSTOM 22 VIOLIN AMBER SUNBURST,PRS,204.6,22,6,24.5,Stratocaster,ольха
PRS S2 CUSTOM 24 ELEPHANT GREY,PRS,204.6,24,6,25.5,Modern stat,ольха
PRS S2 CUSTOM 24 FADED BLUE SMOKEBURST,PRS,204.6,22,6,25.5,Stratocaster,красное дерево
PRS S2 SC STD DOTS FROST BLUE METALLIC,PRS,177.1,24,6,24.5,Modern stat,красное дерево
PRS S2 SC STD DOTS VINTAGE CHERRY,PRS,177.1,24,6,24.5,Stratocaster,клён
PRS S2 SC VIOLIN AMBER SUNBURST,PRS,204.6,22,6,24.5,Superstrat,клён
PRS S2 VELA DOTS VINTAGE MAHOGANY,PRS,179.3,24,6,24.5,Superstrat,красное дерево
PRS S2 VELA DOTS VINTAGE CHERRY,PRS,179.3,24,6,26.5,Modern stat,ольха
FENDER NOVENTA Stratocaster PF Crimson Red Transparent,FENDER,167.0,22,6,25.5,Superstrat,красное дерево
FENDER ULTRA LUXE Telecaster MN 2-Tone Sunburst,FENDER,393.0,24,6,26.5,Superstrat,тополь
FENDER BOXER Stratocaster HH Inca Silver,FENDER,186.0,22,6,24.5,Modern stat,тополь
FENDER BOXER Stratocaster HH Sherwood Green Metallic,FENDER,186.0,22,6,26.5,Superstrat,тополь
FENDER ULTRA LUXE Stratocaster MN Plasma Red Burst,FENDER,393.0,22,6,26.5,Stratocaster,красное дерево
FENDER ULTRA LUXE Stratocaster RW 2-Tone Sunburst,FENDER,393.0,22,6,26.5,Stratocaster,клён
FENDER 75TH Anniversary Commemorative Stratocaster MN,FENDER,315.0,24,6,26.5,Modern stat,красное дерево
FENDER 75TH Anniversary Commemorative Telecaster MN VIB,FENDER,315.0,24,6,25.5,Stratocaster,красное дерево
FENDER Joe Strummer Campfire,FENDER,71.0,22,6,26.5,Modern stat,клён
FENDER SQUIER Contemporary Stratocaster HH FR Shell Pink Pearl,FENDER,71.0,24,6,24.5,Modern stat,красное дерево
FENDER SQUIER Contemporary Stratocaster Special HT Pearl White,FENDER,67.0,22,6,24.5,Modern stat,клён
EPIPHONE ES-335 Cherry,EPIPHONE,117.0,24,6,26.5,Stratocaster,тополь
CHARVEL Pro-Mod San Dimas Style 1 HSS FR Blizzard Pearl,CHARVEL,175.0,22,6,25.5,Superstrat,ольха
CHARVEL Pro-Mod DK24 HSS 2PT Snow White,CHARVEL,191.0,22,6,25.5,Modern stat,ольха
JACKSON PRO Dinky DK Modern HT7 MS Eureka Mist,JACKSON,318.0,22,6,25.5,Stratocaster,ольха
JACKSON PRO Soloist SL2P Transparent Black Burst,JACKSON,235.0,24,6,24.5,Stratocaster,клён
JACKSON PRO King V KVTMG Snow White,JACKSON,217.0,24,6,24.5,Stratocaster,красное дерево
JACKSON X Soloist SLXM DX Snow White,JACKSON,139.0,24,6,24.5,Stratocaster,тополь
JACKSON X Dinky DK2X Snow White,JACKSON,126.0,24,6,25.5,Superstrat,ольха
JACKSON X Dinky DK2X Gloss Black,JACKSON,125.0,22,6,24.5,Modern stat,тополь
GRETSCH G5622T Electromatic Double-Cut Bigsby Single Barrel Burst,GRETSCH,147.0,22,6,24.5,Superstrat,ольха
GRETSCH G5622 Electromatic Double-Cut Aged Walnut,GRETSCH,127.0,22,6,26.5,Superstrat,ольха
GRETSCH G2410TG Streamliner Single-Cut Bigsby Ocean Turquoise,GRETSCH,123.0,22,6,26.5,Stratocaster,ольха
GRETSCH G2410TG Streamliner Single-Cut Bigsby Single Barrel Stain,GRETSCH,123.0,22,6,25.5,Modern stat,ольха
GRETSCH G2622T-P90 Streamliner Bigsby Brownstone,GRETSCH,105.0,24,6,24.5,Modern stat,клён
GRETSCH G2622T-P90 Streamliner Bigsby Gunmetal,GRETSCH,112.0,24,6,24.5,Superstrat,тополь
GRETSCH G2655T-P90 Streamliner Junior Bigsby 2-Tone Mint Metallic,GRETSCH,112.0,22,6,24.5,Superstrat,красное дерево
JACKSON JS32 Rhoads Mahagony,JACKSON,87.0,24,6,24.5,Superstrat,клён
JACKSON JS32Q Dinky DKA HT Transparent Purple Burst,JACKSON,62.0,24,6,26.5,Modern stat,ольха
JACKSON JS32Q Dinky DKA HT Transparent Black Burst,JACKSON,62.0,22,6,24.5,Superstrat,тополь
IBANEZ MM7-TAB,IBANEZ,330.0,24,6,24.5,Stratocaster,клён
G&L Tribute Legacy Gloss Black MP,G&L,95.0,22,6,24.5,Superstrat,ольха
FENDER S20 LTD 59 TELE JRN - AGDKR,FENDER,436.0,24,6,26.5,Superstrat,красное дерево
FENDER SQUIER Affinity 2021 Stratocaster HSS Pack MN Lake Placid Blue,FENDER,53.0,22,6,24.5,Modern stat,красное дерево
FENDER SQUIER Affinity 2021 Telecaster Left-Handed MN Butterscotch Blonde,FENDER,41.0,24,6,25.5,Superstrat,клён
FENDER SQUIER Affinity 2021 Telecaster Deluxe LRL Charcoal Frost Metallic,FENDER,43.0,22,6,26.5,Stratocaster,тополь
FENDER SQUIER Affinity 2021 Telecaster Deluxe LRL Burgundy Mist,FENDER,42.0,22,6,25.5,Superstrat,клён
FENDER SQUIER Affinity 2021 Jazzmaster LRL Burgundy Mist,FENDER,42.0,22,6,24.5,Stratocaster,тополь
FENDER SQUIER Affinity 2021 Telecaster LRL Lake Placid Blue,FENDER,41.0,22,6,26.5,Stratocaster,тополь
FENDER SQUIER BULLET STRAT HT HSS LR SFM,FENDER,33.0,24,6,25.5,Modern stat,ольха
FENDER SQUIER BULLET STRAT HT HSS LR 2TS,FENDER,33.0,24,6,25.5,Stratocaster,тополь
FENDER Player Plus STRAT PF Aged Candy Apple Red,FENDER,157.0,24,6,24.5,Stratocaster,ольха
FENDER Player Plus STRAT PF Opal Spark,FENDER,156.0,24,6,26.5,Superstrat,тополь
FENDER Player Plus STRAT HSS MN Cosmic Jade,FENDER,161.0,22,6,25.5,Stratocaster,тополь
FENDER Player Plus STRAT HSS PF Silverburst,FENDER,161.0,24,6,26.5,Stratocaster,красное дерево
FENDER Player Plus TELE MN Cosmic Jade,FENDER,146.0,22,6,26.5,Telecaster,тополь
FENDER Player Plus NASHVILLE TELE MN 3-Tone Sunburst,FENDER,162.0,22,6,24.5,Telecaster,тополь
FENDER Player Plus NASHVILLE TELE PF Opal Spark,FENDER,162.0,22,6,26.5,Telecaster,клён
FENDER Cory Wong Stratocaster Sapphire Blue,FENDER,370.0,22,6,25.5,Superstrat,клён
FENDER J Mascis Telecaster Bottle Rocket Blue Flake,FENDER,218.0,22,6,25.5,Stratocaster,ольха
VOX BOBCAT V90B,VOX,234.0,22,6,26.5,Superstrat,ольха
FENDER SQUIER Paranormal Super-Sonic LRL Blue Sparkle,FENDER,66.0,24,6,25.5,Stratocaster,тополь
FENDER SQUIER Paranormal Offset Telecaster MN Butterscotch Blonde,FENDER,66.0,24,6,24.5,Modern stat,ольха
FENDER SQUIER Paranormal Toronado LRL 3-Tone Sunburst,FENDER,66.0,22,6,25.5,Modern stat,тополь
FENDER SQUIER Paranormal Toronado LRL Mystic Seafoam,FENDER,66.0,22,6,24.5,Modern stat,ольха
JACKSON X Randy Rhoads RRX24 Gloss Black,JACKSON,158.0,24,6,26.5,Superstrat,красное дерево
IBANEZ AZ42P1-BK,IBANEZ,150.0,22,6,24.5,Superstrat,липа
IBANEZ RGT1220PB-ABS,IBANEZ,165.0,24,6,24.5,Superstrat,тополь
IBANEZ AS113-BS,IBANEZ,113.0,22,6,24.75,Stratocaster,клён
JACKSON PRO Chris Broderick Soloist HT7 Gloss Black,JACKSON,198.0,22,6,24.5,Modern stat,клён
JACKSON PRO Chris Broderick Soloist FR6P Transparent Blue,JACKSON,237.0,24,6,24.5,Superstrat,красное дерево
FENDER VINTERA '50s Telecaster Modified RSTD MN Shell Pink,FENDER,178.0,22,6,24.5,Stratocaster,красное дерево
KRAMER Focus Electric Guitar Player Pack Black,KRAMER,37.0,22,6,24.5,Modern stat,ольха
KRAMER Focus Electric Guitar Player Pack Red,KRAMER,37.0,22,6,25.5,Stratocaster,красное дерево
KRAMER NightSwan Jet Black Metallic,KRAMER,130.0,22,6,24.5,Modern stat,клён
KRAMER Pacer Classic Purple Passion Metallic (FR Special),KRAMER,57.0,22,6,25.5,Stratocaster,ольха
KRAMER Pacer Classic Radio Blue Metallic (FR Special),KRAMER,57.0,24,6,26.5,Superstrat,красное дерево
KRAMER Pacer Classic Scarlet Red Metallic (FR Special),KRAMER,57.0,24,6,25.5,Superstrat,клён
KRAMER SM-1 H Buzzsaw Gold,KRAMER,144.0,24,6,24.5,Modern stat,тополь
KRAMER SM-1 H Shockwave Purple,KRAMER,144.0,22,6,26.5,Modern stat,красное дерево
KRAMER SM-1 H Tronius Silver,KRAMER,144.0,22,6,24.5,Modern stat,красное дерево
KRAMER Snake Sabo Baretta Green (Incl. Premium Gig Bag),KRAMER,139.0,24,6,25.5,Modern stat,тополь
FENDER VINTERA '50s Telecaster ROADWORN MN Sonic Blue,FENDER,200.0,22,6,26.5,Stratocaster,клён
FENDER VINTERA '50s Stratocaster HSS ROADWORN MN Sonic Blue,FENDER,200.0,24,6,25.5,Superstrat,тополь
FENDER CUSTOM SHOP Vintage Custom 1950 Double Esquire Blonde,FENDER,601.0,24,6,25.5,Modern stat,клён
GRETSCH G6120TG Players Edition NASHVILLE Hollow Body Orange Stain,GRETSCH,440.0,22,6,24.5,Modern stat,тополь
FENDER American PRO II Stratocaster HSS Rosewood Sonic Blue,FENDER,267.0,22,6,26.5,Stratocaster,клён
VOX MK3 MINI MB,VOX,31.0,24,6,26.5,Superstrat,клён
CORDOBA Stage Guitar,CORDOBA,83.0,24,6,24.5,Stratocaster,клён
GIBSON Slash Les Paul Standard Limited 4 Album Edition Translucent Cherry,GIBSON,642.0,24,6,24.5,Modern stat,ольха
FENDER Player Plus Meteora HH MN 3-Tone Sunburst,FENDER,164.0,22,6,24.5,Modern stat,клён
FENDER Player Plus Meteora HH MN Silverburst,FENDER,164.0,22,6,26.5,Modern stat,тополь
FENDER Player Plus Meteora HH PF Belair Blue,FENDER,164.0,22,6,25.5,Modern stat,ольха
FENDER Player Plus Meteora HH PF Cosmic Jade,FENDER,164.0,24,6,24.5,Superstrat,тополь
FENDER Japan Vintage Mod 50S Stratocaster HSS MN 2-Tone Sunburst,FENDER,212.0,24,6,24.5,Stratocaster,ольха
FENDER Japan Vintage Mod 60S Stratocaster MN Olympic White,FENDER,206.0,24,6,24.5,Superstrat,ольха
FENDER Japan Vintage Mod 50S Telecaster MN White Blonde,FENDER,209.0,24,6,25.5,Stratocaster,красное дерево
FENDER SQUIER 40th Anniversary Stratocaster LRL Ruby Red Metallic,FENDER,88.0,24,6,26.5,Modern stat,тополь
FENDER SQUIER 40th Anniversary Stratocaster LRL Sienna Sunburst,FENDER,80.0,24,6,24.5,Superstrat,ольха
FENDER SQUIER 40th Anniversary Telecaster MN Aged Hardware Satin Mocca,FENDER,80.0,22,6,26.5,Modern stat,клён
FENDER SQUIER 40th Anniversary Telecaster MN Aged Hardware Satin Dakota Red,FENDER,80.0,24,6,26.5,Superstrat,красное дерево
SQUIER Contemporary Active Jazzmaster HH LRL Sunset Metallic,SQUIER,71.0,24,6,26.5,Superstrat,тополь
SQUIER Contemporary Active Starcaster Roasted MN Shoreline Gold,SQUIER,70.0,22,6,24.5,Superstrat,тополь
SQUIER Contemporary Active Starcaster Roasted MN Gunmetal Metallic,SQUIER,70.0,24,6,25.5,Superstrat,клён
GRETSCH G5422TG Electromatic Classic Hollow Body Orange Stain,GRETSCH,158.0,22,6,26.5,Modern stat,ольха
